Object_ID,County,Municipality,GIS_Acres
71042,Burlington,Woodland Township,0.05136582
71051,Burlington,Woodland Township,0.05360714
71053,Burlington,Woodland Township,0.05809483
71058,Burlington,Woodland Township,0.05903999
71079,Burlington,Woodland Township,0.05434441
71099,Burlington,Woodland Township,0.05739562
71104,Burlington,Woodland Township,0.05298311
71161,Burlington,Woodland Township,0.05758488
71165,Burlington,Woodland Township,4.91152867
71166,Burlington,Woodland Township,0.05483616
71170,Burlington,Woodland Township,5.08681918
71185,Burlington,Woodland Township,0.05920061
71186,Burlington,Woodland Township,0.05375668
71197,Burlington,Woodland Township,0.05344866
71201,Burlington,Woodland Township,0.05525965
71216,Burlington,Woodland Township,0.0608409
71238,Burlington,Woodland Township,0.07378016
71293,Burlington,Woodland Township,0.05411033
71315,Burlington,Woodland Township,51.98944447
71317,Burlington,Woodland Township,233.9198254
71319,Burlington,Woodland Township,341.693815
71322,Burlington,Woodland Township,83.00251065
71826,Burlington,Woodland Township,171.8600308
71873,Burlington,Woodland Township,845.3246483
71965,Burlington,Woodland Township,6.7537514
72159,Burlington,Woodland Township,82.47557167
72160,Burlington,Woodland Township,10.92423188
72161,Burlington,Woodland Township,58.16221313
72217,Burlington,Woodland Township,5.68861689
72222,Burlington,Woodland Township,30.34949624
72326,Burlington,Woodland Township,29.39338377
72449,Burlington,Woodland Township,0.06250305
72485,Burlington,Woodland Township,6.08286449
72492,Burlington,Woodland Township,1.01063976
72493,Burlington,Woodland Township,0.99410526
72670,Burlington,Woodland Township,0.06183146
72771,Burlington,Woodland Township,9.1995261
72790,Burlington,Woodland Township,0.06203098
72862,Burlington,Woodland Township,0.49703898
72866,Burlington,Woodland Township,20.55378001
72888,Burlington,Woodland Township,0.98567833
72900,Burlington,Woodland Township,0.06659263
72957,Burlington,Woodland Township,0.06314248
72960,Burlington,Woodland Township,0.04680233
72990,Burlington,Woodland Township,1.018507
73016,Burlington,Woodland Township,34.54236608
73043,Burlington,Woodland Township,0.06516976
73063,Burlington,Woodland Township,0.06507698
73065,Burlington,Woodland Township,0.06117193
73129,Burlington,Woodland Township,0.06037784
73133,Burlington,Woodland Township,0.30050864
73148,Burlington,Woodland Township,0.06201058
73149,Burlington,Woodland Township,0.06659448
73150,Burlington,Woodland Township,1.0024151
73154,Burlington,Woodland Township,0.06239471
73219,Burlington,Woodland Township,0.06328818
73283,Burlington,Woodland Township,0.98811682
73285,Burlington,Woodland Township,0.06089719
73289,Burlington,Woodland Township,0.06420756
73290,Burlington,Woodland Township,0.99492958
73327,Burlington,Woodland Township,0.06162464
73401,Burlington,Woodland Township,0.9995547
73405,Burlington,Woodland Township,26.95140128
73406,Burlington,Woodland Township,27.07602875
73465,Burlington,Woodland Township,0.06096334
73466,Burlington,Woodland Township,0.06220464
73476,Burlington,Woodland Township,0.05557297
73477,Burlington,Woodland Township,1.39717155
73481,Burlington,Woodland Township,1.00193715
73501,Burlington,Woodland Township,1.01122347
73508,Burlington,Woodland Township,8.66496164
73541,Burlington,Woodland Township,22.89058179
73566,Burlington,Woodland Township,182.3202941
73638,Burlington,Woodland Township,0.06210797
73640,Burlington,Woodland Township,13.30524845
73644,Burlington,Woodland Township,0.06126992
73717,Burlington,Woodland Township,0.06195673
73720,Burlington,Woodland Township,0.06047932
73725,Burlington,Woodland Township,0.9984333
73726,Burlington,Woodland Township,0.06867174
73775,Burlington,Woodland Township,0.23996581
73776,Burlington,Woodland Township,0.99054196
73780,Burlington,Woodland Township,1.00476536
73810,Burlington,Woodland Township,0.06167641
73840,Burlington,Woodland Township,0.05710987
73844,Burlington,Woodland Township,0.0633171
73876,Burlington,Woodland Township,0.99562144
73902,Burlington,Woodland Township,1.00180801
73923,Burlington,Woodland Township,0.99272424
73924,Burlington,Woodland Township,0.06301266
73935,Burlington,Woodland Township,0.06122288
73952,Burlington,Woodland Township,1.00565043
73953,Burlington,Woodland Township,0.0626937
73961,Burlington,Woodland Township,1.00935352
73990,Burlington,Woodland Township,0.0622128
73991,Burlington,Woodland Township,0.06109064
74112,Burlington,Woodland Township,1.00216826
74113,Burlington,Woodland Township,0.06184513
74161,Burlington,Woodland Township,0.06399504
74172,Burlington,Woodland Township,1.02823926
74189,Burlington,Woodland Township,1065.034234
74250,Burlington,Woodland Township,1.01341571
74252,Burlington,Woodland Township,1.0104944
74255,Burlington,Woodland Township,1.0012643
74260,Burlington,Woodland Township,0.99176306
74268,Burlington,Woodland Township,4.61157747
74271,Burlington,Woodland Township,33.68476367
74274,Burlington,Woodland Township,0.06213753
74276,Burlington,Woodland Township,0.06364251
74278,Burlington,Woodland Township,0.9685143
74326,Burlington,Woodland Township,0.67259633
74332,Burlington,Woodland Township,5.81489048
74337,Burlington,Woodland Township,1.0186407
74345,Burlington,Woodland Township,0.06515353
74349,Burlington,Woodland Township,0.06064954
74353,Burlington,Woodland Township,0.99961693
74354,Burlington,Woodland Township,1.00491826
74356,Burlington,Woodland Township,1.0087628
74357,Burlington,Woodland Township,0.06105076
74359,Burlington,Woodland Township,0.05936772
74361,Burlington,Woodland Township,0.06077108
74362,Burlington,Woodland Township,0.0549801
74393,Burlington,Woodland Township,0.96270505
74424,Burlington,Woodland Township,1.00432242
74427,Burlington,Woodland Township,1.00260325
74445,Burlington,Woodland Township,0.99866817
74446,Burlington,Woodland Township,0.06572146
74450,Burlington,Woodland Township,1.01136811
74451,Burlington,Woodland Township,1.00020671
74453,Burlington,Woodland Township,0.99848456
74464,Burlington,Woodland Township,0.05497911
74502,Burlington,Woodland Township,0.06138509
74507,Burlington,Woodland Township,0.06297628
74517,Burlington,Woodland Township,0.06133719
74543,Burlington,Woodland Township,1.00910467
74600,Burlington,Woodland Township,1.00170161
74602,Burlington,Woodland Township,0.0612246
74614,Burlington,Woodland Township,1.0031316
74625,Burlington,Woodland Township,4.18438747
74630,Burlington,Woodland Township,0.06214663
74635,Burlington,Woodland Township,0.99649591
74684,Burlington,Woodland Township,0.06122394
74686,Burlington,Woodland Township,0.06135858
74689,Burlington,Woodland Township,1.0008864
74693,Burlington,Woodland Township,0.06478029
74701,Burlington,Woodland Township,0.06211992
74702,Burlington,Woodland Township,0.06178345
74703,Burlington,Woodland Township,0.06185934
74705,Burlington,Woodland Township,0.06113977
74708,Burlington,Woodland Township,0.98068417
74731,Burlington,Woodland Township,0.06560309
74767,Burlington,Woodland Township,1.00234297
74776,Burlington,Woodland Township,0.06357184
74798,Burlington,Woodland Township,0.05691572
74810,Burlington,Woodland Township,0.97021506
74812,Burlington,Woodland Township,0.06126726
74822,Burlington,Woodland Township,0.06119041
74826,Burlington,Woodland Township,0.05711933
74864,Burlington,Woodland Township,0.99845985
74865,Burlington,Woodland Township,1.00749905
74895,Burlington,Woodland Township,0.06096459
74896,Burlington,Woodland Township,0.06721299
74900,Burlington,Woodland Township,1.00599466
74902,Burlington,Woodland Township,0.06167371
74913,Burlington,Woodland Township,1.00815093
74924,Burlington,Woodland Township,0.05986955
74926,Burlington,Woodland Township,4.58977795
74930,Burlington,Woodland Township,0.06866883
74932,Burlington,Woodland Township,7.0177512
74936,Burlington,Woodland Township,0.99263993
74940,Burlington,Woodland Township,0.06308492
74951,Burlington,Woodland Township,1.00347453
74962,Burlington,Woodland Township,0.05673488
74968,Burlington,Woodland Township,0.99968874
74970,Burlington,Woodland Township,0.99867943
74973,Burlington,Woodland Township,1.01270425
74980,Burlington,Woodland Township,0.06196993
75008,Burlington,Woodland Township,0.06126042
75039,Burlington,Woodland Township,56.19760429
75043,Burlington,Woodland Township,0.99864646
75045,Burlington,Woodland Township,1.02607979
75046,Burlington,Woodland Township,35.66148181
75053,Burlington,Woodland Township,0.06355432
75055,Burlington,Woodland Township,0.06558085
75059,Burlington,Woodland Township,0.06096273
75081,Burlington,Woodland Township,0.06261207
75089,Burlington,Woodland Township,0.9957159
75093,Burlington,Woodland Township,0.89527512
75096,Burlington,Woodland Township,0.06503069
75110,Burlington,Woodland Township,0.95416148
75126,Burlington,Woodland Township,1.0073672
75136,Burlington,Woodland Township,0.06276373
75140,Burlington,Woodland Township,1.00088893
75161,Burlington,Woodland Township,0.98782127
75210,Burlington,Woodland Township,99.75987271
75222,Burlington,Woodland Township,0.98175258
75252,Burlington,Woodland Township,1.01091164
75260,Burlington,Woodland Township,0.0616236
75261,Burlington,Woodland Township,0.06122484
75262,Burlington,Woodland Township,45.10174218
75264,Burlington,Woodland Township,0.9958844
75280,Burlington,Woodland Township,0.06306053
75286,Burlington,Woodland Township,0.06048059
75288,Burlington,Woodland Township,0.05711801
75289,Burlington,Woodland Township,0.99771578
75291,Burlington,Woodland Township,1.00141852
75332,Burlington,Woodland Township,0.22692867
75352,Burlington,Woodland Township,0.06158098
75353,Burlington,Woodland Township,0.06074355
75357,Burlington,Woodland Township,445.9308422
75359,Burlington,Woodland Township,0.06364247
75366,Burlington,Woodland Township,0.06420919
75367,Burlington,Woodland Township,0.05646495
75368,Burlington,Woodland Township,0.97983546
75371,Burlington,Woodland Township,0.06305947
75381,Burlington,Woodland Township,0.05691362
75383,Burlington,Woodland Township,0.0610944
75390,Burlington,Woodland Township,1.00113644
75392,Burlington,Woodland Township,0.06355453
75393,Burlington,Woodland Township,0.061225
75400,Burlington,Woodland Township,0.07073324
75408,Burlington,Woodland Township,0.06659271
75414,Burlington,Woodland Township,123.3047177
75417,Burlington,Woodland Township,0.99768599
75418,Burlington,Woodland Township,0.06213619
75423,Burlington,Woodland Township,0.98263905
75425,Burlington,Woodland Township,0.06018086
75430,Burlington,Woodland Township,1.01855751
75431,Burlington,Woodland Township,1.00781411
75442,Burlington,Woodland Township,0.05960145
75457,Burlington,Woodland Township,0.06327133
75458,Burlington,Woodland Township,0.99140981
75464,Burlington,Woodland Township,1.01773072
75466,Burlington,Woodland Township,0.98888811
75473,Burlington,Woodland Township,36.12362195
75476,Burlington,Woodland Township,0.0605422
75487,Burlington,Woodland Township,0.98111385
75489,Burlington,Woodland Township,0.0599934
75498,Burlington,Woodland Township,1.01619005
75499,Burlington,Woodland Township,0.0646833
75501,Burlington,Woodland Township,0.06289036
75505,Burlington,Woodland Township,0.06207174
75555,Burlington,Woodland Township,0.06261569
75566,Burlington,Woodland Township,0.05673666
75568,Burlington,Woodland Township,0.67950359
75571,Burlington,Woodland Township,0.05866968
75629,Burlington,Woodland Township,0.99084385
75630,Burlington,Woodland Township,0.97875016
75642,Burlington,Woodland Township,0.06468269
75651,Burlington,Woodland Township,1.01252973
75673,Burlington,Woodland Township,918.985008
75720,Burlington,Woodland Township,0.06049208
75740,Burlington,Woodland Township,1.00362188
75746,Burlington,Woodland Township,0.06122475
75755,Burlington,Woodland Township,33.53359584
75759,Burlington,Woodland Township,23.85982331
75811,Burlington,Woodland Township,0.97796253
75816,Burlington,Woodland Township,1.00981921
75823,Burlington,Woodland Township,0.05363402
75833,Burlington,Woodland Township,0.06330061
75842,Burlington,Woodland Township,1068.316779
75857,Burlington,Woodland Township,0.05771432
75858,Burlington,Woodland Township,0.06183665
75859,Burlington,Woodland Township,0.06147779
75860,Burlington,Woodland Township,0.06171524
75882,Burlington,Woodland Township,1.00050788
75906,Burlington,Woodland Township,0.98740652
75933,Burlington,Woodland Township,0.06136547
75935,Burlington,Woodland Township,0.99278503
75937,Burlington,Woodland Township,0.99715246
75938,Burlington,Woodland Township,0.06291628
75940,Burlington,Woodland Township,1.011853
75943,Burlington,Woodland Township,0.06200529
75973,Burlington,Woodland Township,1.0009221
75974,Burlington,Woodland Township,0.06092303
75986,Burlington,Woodland Township,1.1346339
75988,Burlington,Woodland Township,0.05711917
76021,Burlington,Woodland Township,6.54937383
76028,Burlington,Woodland Township,0.99055206
76031,Burlington,Woodland Township,0.06945441
76075,Burlington,Woodland Township,1.00389383
76077,Burlington,Woodland Township,0.06583975
76087,Burlington,Woodland Township,0.9958666
76108,Burlington,Woodland Township,0.06162202
76118,Burlington,Woodland Township,0.98859244
76128,Burlington,Woodland Township,0.99450056
76163,Burlington,Woodland Township,0.06214276
76169,Burlington,Woodland Township,0.06123255
76171,Burlington,Woodland Township,0.98576127
76173,Burlington,Woodland Township,0.06893214
76181,Burlington,Woodland Township,1.00282538
76182,Burlington,Woodland Township,1.63636778
76202,Burlington,Woodland Township,0.0632967
76207,Burlington,Woodland Township,0.0549794
